Original File,Guessed File,Original NCD Score,Best NCD Score,Compressor,Sample Start,Sample Duration,Noise Level
The_Throne_Silent_Partner.wav,sample04.wav,0.9564606741573034,0.9253731343283582,lzma,0.1,4,0
The_Throne_Silent_Partner.wav,sample02.wav,0.9564606741573034,0.9235127478753541,lzma,0.1,4,0.1
The_Throne_Silent_Partner.wav,sample02.wav,0.9606741573033708,0.9235127478753541,lzma,0.1,4,0.5
The_Throne_Silent_Partner.wav,sample02.wav,0.9662921348314607,0.9235127478753541,lzma,0.1,4,1.0
The_Throne_Silent_Partner.wav,sample02.wav,0.9325842696629213,0.9178470254957507,lzma,0.1,7,0
The_Throne_Silent_Partner.wav,sample04.wav,0.9346910112359551,0.9203980099502488,lzma,0.1,7,0.1
The_Throne_Silent_Partner.wav,sample02.wav,0.9382022471910112,0.9121813031161473,lzma,0.1,7,0.5
The_Throne_Silent_Partner.wav,sample02.wav,0.9473314606741573,0.9150141643059491,lzma,0.1,7,1.0
The_Throne_Silent_Partner.wav,sample02.wav,0.9164325842696629,0.9121813031161473,lzma,0.1,10,0
The_Throne_Silent_Partner.wav,sample02.wav,0.9122191011235955,0.9121813031161473,lzma,0.1,10,0.1
The_Throne_Silent_Partner.wav,sample02.wav,0.9241573033707865,0.9121813031161473,lzma,0.1,10,0.5
The_Throne_Silent_Partner.wav,sample02.wav,0.9283707865168539,0.9093484419263456,lzma,0.1,10,1.0
The_Throne_Silent_Partner.wav,sample02.wav,0.964185393258427,0.9235127478753541,lzma,0.3,4,0
The_Throne_Silent_Partner.wav,sample02.wav,0.9578651685393258,0.9178470254957507,lzma,0.3,4,0.1
The_Throne_Silent_Partner.wav,sample02.wav,0.9620786516853933,0.9235127478753541,lzma,0.3,4,0.5
The_Throne_Silent_Partner.wav,sample02.wav,0.961376404494382,0.9206798866855525,lzma,0.3,4,1.0
The_Throne_Silent_Partner.wav,sample02.wav,0.949438202247191,0.9150141643059491,lzma,0.3,7,0
The_Throne_Silent_Partner.wav,sample02.wav,0.9529494382022472,0.9150141643059491,lzma,0.3,7,0.1
The_Throne_Silent_Partner.wav,sample02.wav,0.9480337078651685,0.9150141643059491,lzma,0.3,7,0.5
The_Throne_Silent_Partner.wav,sample02.wav,0.952247191011236,0.9178470254957507,lzma,0.3,7,1.0
The_Throne_Silent_Partner.wav,sample02.wav,0.9332865168539326,0.9093484419263456,lzma,0.3,10,0
The_Throne_Silent_Partner.wav,sample02.wav,0.9283707865168539,0.9121813031161473,lzma,0.3,10,0.1
The_Throne_Silent_Partner.wav,sample02.wav,0.9346910112359551,0.9093484419263456,lzma,0.3,10,0.5
The_Throne_Silent_Partner.wav,sample02.wav,0.9389044943820225,0.9121813031161473,lzma,0.3,10,1.0
The_Throne_Silent_Partner.wav,sample02.wav,0.9592696629213483,0.9235127478753541,lzma,0.5,4,0
The_Throne_Silent_Partner.wav,sample02.wav,0.9592696629213483,0.9206798866855525,lzma,0.5,4,0.1
The_Throne_Silent_Partner.wav,sample02.wav,0.9662921348314607,0.9206798866855525,lzma,0.5,4,0.5
The_Throne_Silent_Partner.wav,sample02.wav,0.9655898876404494,0.9206798866855525,lzma,0.5,4,1.0
The_Throne_Silent_Partner.wav,sample02.wav,0.9445224719101124,0.9178470254957507,lzma,0.5,7,0
The_Throne_Silent_Partner.wav,sample02.wav,0.9473314606741573,0.9178470254957507,lzma,0.5,7,0.1
The_Throne_Silent_Partner.wav,sample02.wav,0.952247191011236,0.9121813031161473,lzma,0.5,7,0.5
The_Throne_Silent_Partner.wav,sample02.wav,0.9592696629213483,0.9150141643059491,lzma,0.5,7,1.0
The_Throne_Silent_Partner.wav,sample02.wav,0.9262640449438202,0.9121813031161473,lzma,0.5,10,0
The_Throne_Silent_Partner.wav,sample02.wav,0.9262640449438202,0.9121813031161473,lzma,0.5,10,0.1
The_Throne_Silent_Partner.wav,sample02.wav,0.9325842696629213,0.9121813031161473,lzma,0.5,10,0.5
The_Throne_Silent_Partner.wav,sample02.wav,0.9480337078651685,0.9121813031161473,lzma,0.5,10,1.0
