Original File,Guessed File,Original NCD Score,Best NCD Score,Compressor,Sample Start,Sample Duration,Noise Level
sunlitdepths.wav,sample02.wav,0.9693818601964183,0.9291784702549575,lzma,0.1,4,0
sunlitdepths.wav,sample02.wav,0.9664933564413634,0.9291784702549575,lzma,0.1,4,0.1
sunlitdepths.wav,sample04.wav,0.9688041594454073,0.9303482587064676,lzma,0.1,4,0.5
sunlitdepths.wav,sample02.wav,0.9659156556903524,0.9263456090651558,lzma,0.1,4,1.0
sunlitdepths.wav,sample02.wav,0.9555170421721548,0.9235127478753541,lzma,0.1,7,0
sunlitdepths.wav,sample04.wav,0.9566724436741768,0.9228855721393034,lzma,0.1,7,0.1
sunlitdepths.wav,sample04.wav,0.9589832466782207,0.9253731343283582,lzma,0.1,7,0.5
sunlitdepths.wav,sample02.wav,0.9601386481802426,0.9206798866855525,lzma,0.1,7,1.0
sunlitdepths.wav,sample02.wav,0.9399191218948585,0.9178470254957507,lzma,0.1,10,0
sunlitdepths.wav,sample04.wav,0.9376083188908145,0.9154228855721394,lzma,0.1,10,0.1
sunlitdepths.wav,sample04.wav,0.9404968226458694,0.9154228855721394,lzma,0.1,10,0.5
sunlitdepths.wav,sample04.wav,0.9532062391681109,0.9203980099502488,lzma,0.1,10,1.0
sunlitdepths.wav,sample04.wav,0.9607163489312536,0.9253731343283582,lzma,0.3,4,0
sunlitdepths.wav,sample04.wav,0.9601386481802426,0.9253731343283582,lzma,0.3,4,0.1
sunlitdepths.wav,sample02.wav,0.9630271519352975,0.9291784702549575,lzma,0.3,4,0.5
sunlitdepths.wav,sample02.wav,0.9670710571923743,0.9235127478753541,lzma,0.3,4,1.0
sunlitdepths.wav,sample04.wav,0.9468515309069901,0.9203980099502488,lzma,0.3,7,0
sunlitdepths.wav,sample04.wav,0.9491623339110341,0.9228855721393034,lzma,0.3,7,0.1
sunlitdepths.wav,sample04.wav,0.952050837666089,0.9253731343283582,lzma,0.3,7,0.5
sunlitdepths.wav,sample04.wav,0.9589832466782207,0.9203980099502488,lzma,0.3,7,1.0
sunlitdepths.wav,sample02.wav,0.9376083188908145,0.9206798866855525,lzma,0.3,10,0
sunlitdepths.wav,sample02.wav,0.9358752166377816,0.9235127478753541,lzma,0.3,10,0.1
sunlitdepths.wav,sample02.wav,0.9404968226458694,0.9235127478753541,lzma,0.3,10,0.5
sunlitdepths.wav,sample04.wav,0.949740034662045,0.9253731343283582,lzma,0.3,10,1.0
sunlitdepths.wav,sample04.wav,0.9734257654534951,0.927860696517413,lzma,0.5,4,0
sunlitdepths.wav,sample04.wav,0.9699595609474292,0.9303482587064676,lzma,0.5,4,0.1
sunlitdepths.wav,sample02.wav,0.9711149624494512,0.9291784702549575,lzma,0.5,4,0.5
sunlitdepths.wav,sample02.wav,0.974581166955517,0.9320113314447592,lzma,0.5,4,1.0
sunlitdepths.wav,sample02.wav,0.9543616406701328,0.9206798866855525,lzma,0.5,7,0
sunlitdepths.wav,sample02.wav,0.9526285384170999,0.9235127478753541,lzma,0.5,7,0.1
sunlitdepths.wav,sample04.wav,0.9526285384170999,0.9228855721393034,lzma,0.5,7,0.5
sunlitdepths.wav,sample02.wav,0.9578278451761987,0.9235127478753541,lzma,0.5,7,1.0
sunlitdepths.wav,sample02.wav,0.9428076256499134,0.9178470254957507,lzma,0.5,10,0
sunlitdepths.wav,sample02.wav,0.9410745233968805,0.9178470254957507,lzma,0.5,10,0.1
sunlitdepths.wav,sample02.wav,0.9387637203928365,0.9178470254957507,lzma,0.5,10,0.5
sunlitdepths.wav,sample04.wav,0.9485846331600231,0.9203980099502488,lzma,0.5,10,1.0
