Original File,Guessed File,Original NCD Score,Best NCD Score,Compressor,Sample Start,Sample Duration,Noise Level
Theme_for_Harold_var_3.wav,sample02.wav,0.9487381703470031,0.9291784702549575,lzma,0.1,4,0
Theme_for_Harold_var_3.wav,sample02.wav,0.9550473186119873,0.9263456090651558,lzma,0.1,4,0.1
Theme_for_Harold_var_3.wav,sample02.wav,0.9582018927444795,0.9263456090651558,lzma,0.1,4,0.5
Theme_for_Harold_var_3.wav,sample04.wav,0.972397476340694,0.9253731343283582,lzma,0.1,4,1.0
Theme_for_Harold_var_3.wav,sample02.wav,0.9250788643533123,0.9206798866855525,lzma,0.1,7,0
Theme_for_Harold_var_3.wav,sample02.wav,0.9345425867507886,0.9178470254957507,lzma,0.1,7,0.1
Theme_for_Harold_var_3.wav,sample02.wav,0.9487381703470031,0.9150141643059491,lzma,0.1,7,0.5
Theme_for_Harold_var_3.wav,sample02.wav,0.9676656151419558,0.9178470254957507,lzma,0.1,7,1.0
Theme_for_Harold_var_3.wav,Theme_for_Harold_var_3.wav,0.9077287066246057,0.9077287066246057,lzma,0.1,10,0
Theme_for_Harold_var_3.wav,sample02.wav,0.9227129337539433,0.9206798866855525,lzma,0.1,10,0.1
Theme_for_Harold_var_3.wav,sample02.wav,0.942429022082019,0.9206798866855525,lzma,0.1,10,0.5
Theme_for_Harold_var_3.wav,sample02.wav,0.9621451104100947,0.9178470254957507,lzma,0.1,10,1.0
Theme_for_Harold_var_3.wav,sample02.wav,0.9503154574132492,0.9263456090651558,lzma,0.3,4,0
Theme_for_Harold_var_3.wav,sample02.wav,0.9582018927444795,0.9291784702549575,lzma,0.3,4,0.1
Theme_for_Harold_var_3.wav,sample02.wav,0.9660883280757098,0.9235127478753541,lzma,0.3,4,0.5
Theme_for_Harold_var_3.wav,sample02.wav,0.9708201892744479,0.9206798866855525,lzma,0.3,4,1.0
Theme_for_Harold_var_3.wav,sample02.wav,0.942429022082019,0.9235127478753541,lzma,0.3,7,0
Theme_for_Harold_var_3.wav,sample02.wav,0.945583596214511,0.9206798866855525,lzma,0.3,7,0.1
Theme_for_Harold_var_3.wav,sample03.wav,0.9558359621451105,0.9227722772277228,lzma,0.3,7,0.5
Theme_for_Harold_var_3.wav,sample02.wav,0.9684542586750788,0.9235127478753541,lzma,0.3,7,1.0
Theme_for_Harold_var_3.wav,sample02.wav,0.9266561514195584,0.9178470254957507,lzma,0.3,10,0
Theme_for_Harold_var_3.wav,sample02.wav,0.9305993690851735,0.9178470254957507,lzma,0.3,10,0.1
Theme_for_Harold_var_3.wav,sample02.wav,0.9479495268138801,0.9178470254957507,lzma,0.3,10,0.5
Theme_for_Harold_var_3.wav,sample02.wav,0.9605678233438486,0.9178470254957507,lzma,0.3,10,1.0
Theme_for_Harold_var_3.wav,sample02.wav,0.9621451104100947,0.9291784702549575,lzma,0.5,4,0
Theme_for_Harold_var_3.wav,sample02.wav,0.9629337539432177,0.9291784702549575,lzma,0.5,4,0.1
Theme_for_Harold_var_3.wav,sample02.wav,0.9692429022082019,0.9291784702549575,lzma,0.5,4,0.5
Theme_for_Harold_var_3.wav,sample04.wav,0.9739747634069401,0.927860696517413,lzma,0.5,4,1.0
Theme_for_Harold_var_3.wav,sample04.wav,0.9463722397476341,0.927860696517413,lzma,0.5,7,0
Theme_for_Harold_var_3.wav,sample03.wav,0.9518927444794952,0.9207920792079208,lzma,0.5,7,0.1
Theme_for_Harold_var_3.wav,sample02.wav,0.9605678233438486,0.9206798866855525,lzma,0.5,7,0.5
Theme_for_Harold_var_3.wav,sample02.wav,0.9652996845425867,0.9178470254957507,lzma,0.5,7,1.0
Theme_for_Harold_var_3.wav,sample04.wav,0.9321766561514195,0.9228855721393034,lzma,0.5,10,0
Theme_for_Harold_var_3.wav,sample04.wav,0.9392744479495269,0.9203980099502488,lzma,0.5,10,0.1
Theme_for_Harold_var_3.wav,sample02.wav,0.9511041009463722,0.9206798866855525,lzma,0.5,10,0.5
Theme_for_Harold_var_3.wav,sample02.wav,0.9605678233438486,0.9178470254957507,lzma,0.5,10,1.0
